claim_id,suspicious_score,is_fraud,flagged_by,review_status,review_date,reviewer,notes,risk_level,escalated
CLM100249,0.033492321476604414,0,audit,pending,2024-09-11,Mr. Ryan Parker,Say rise then hope.,low,yes
CLM100250,0.26094704461447227,0,manual,confirmed,2025-03-20,Matthew Christian,Image space analysis discussion hold above improve.,high,no
CLM100251,0.331171119267623,0,manual,pending,2025-01-16,Jacqueline Williamson,True view player left material other buy.,high,no
CLM100252,0.7157006479382625,0,system,pending,2024-12-29,Alexander Dean,Treat author affect.,low,no
CLM100253,0.4019030126550327,0,system,cleared,2024-12-25,Monique Simon,Continue full seven cultural need dinner sing.,low,yes
CLM100254,0.8376933286132062,0,manual,confirmed,2024-08-30,Christopher Orozco,Outside energy growth quality maybe.,low,yes
CLM100255,0.8356306320084109,0,manual,cleared,2024-12-24,Andre Mccarthy,Themselves three say.,low,no
CLM100256,0.9286488869113285,0,manual,pending,2025-01-23,Mariah Guerrero,Defense exist Democrat shake himself.,medium,yes
CLM100257,0.4009302469153798,0,manual,confirmed,2024-08-20,Emily Moore,Career bad reduce though.,low,yes
CLM100258,0.4187217260708386,0,audit,cleared,2024-11-15,Russell Hughes,Share time agent large day product.,high,no
CLM100259,0.8522879368610322,0,manual,cleared,2025-01-12,Philip French,Star write special grow since.,low,yes
CLM100260,0.9109945373888664,0,manual,cleared,2024-10-20,Stephen Watkins,While media card own father two assume.,medium,no
CLM100261,0.163935950792498,0,system,confirmed,2024-10-09,Amber Cortez,Partner behavior effort reach get itself.,low,no
CLM100262,0.7509005137509162,0,system,cleared,2024-12-19,Michael Colon,Threat brother hour behavior brother physical.,medium,yes
CLM100263,0.6478524663664977,0,system,pending,2025-04-10,Johnny Howard,Much support situation animal leg language ahead.,low,no
CLM100264,0.43922944761030447,0,audit,confirmed,2025-06-23,Marc Mitchell,Analysis be describe white.,high,yes
CLM100265,0.6069299214371793,0,system,pending,2025-05-22,Daniel Boone,Similar positive former like least western agency.,low,yes
CLM100266,0.3756092712650184,0,manual,confirmed,2025-02-27,Daniel Rodriguez,All possible clearly big structure hear firm.,medium,no
CLM100267,0.42725406947588584,0,audit,cleared,2024-09-12,Jennifer Hampton,Tree town character shake seem board.,high,yes
CLM100268,0.7570965260257202,1,audit,cleared,2024-11-09,Sarah Martin,Learn peace term senior along.,high,no
CLM100269,0.6177624962539353,1,system,pending,2024-10-21,Mr. Ethan Nguyen,Democrat table fish direction.,low,no
CLM100270,0.6845477850244933,0,manual,cleared,2025-04-12,Tiffany Taylor,Different action turn perform century according.,medium,no
CLM100271,0.2934844152282825,0,manual,cleared,2024-08-08,Brittany Mills,Wife support image fill life amount.,low,no
CLM100272,0.5029496041714121,0,manual,cleared,2024-11-02,Charlene Crawford,Pick citizen mother really.,high,yes
CLM100273,0.5944870789279039,0,system,cleared,2024-11-03,Pedro Watts,International win design establish some consider.,high,yes
CLM100274,0.8688642820828915,0,system,confirmed,2025-05-02,Matthew Compton,Memory half feeling more war.,medium,yes
CLM100275,0.3731861309632506,0,system,pending,2025-01-03,Stephanie Wilson,Suffer wrong mind protect ground.,medium,yes
CLM100276,0.30409778799914566,0,system,confirmed,2025-03-25,Jeffrey Green,Week course ahead.,low,yes
CLM100277,0.11131691046690884,0,audit,cleared,2024-11-04,Amanda Stokes,Board better provide charge sign.,medium,no
CLM100278,0.27099760682984164,0,system,cleared,2025-05-27,Patrick Blackwell,Leave national project media make individual through little.,low,yes
CLM100279,0.2661366091848777,0,system,cleared,2024-10-13,Anna Thompson,But position plan case.,low,no
CLM100280,0.5215372185082668,0,system,confirmed,2024-12-31,Jennifer Higgins,Eat green air best beyond something.,high,yes
CLM100281,0.8581318512187669,0,system,confirmed,2025-03-11,Justin Rodriguez,Deal pick themselves room.,medium,yes
CLM100282,0.5692439723662482,0,system,cleared,2024-10-26,Ashley Owens,Scientist movement owner building reach.,medium,yes
CLM100283,0.8669428181972163,0,system,confirmed,2025-03-12,Darin Olson,Door receive official government choose dark six.,medium,yes
CLM100284,0.5423920416726795,0,system,confirmed,2024-09-24,Rick Brown,Shoulder second truth truth through control.,medium,no
CLM100285,0.2420440782349339,0,manual,pending,2025-06-28,Melissa Bates,Agreement beautiful several space although specific.,medium,no
CLM100286,0.34728588984680653,0,manual,confirmed,2025-05-23,Jonathan Cook,Will resource resource evening.,medium,no
CLM100287,0.24803396281072043,0,manual,confirmed,2025-05-06,Jose Brown,Strategy area thought chair yard follow with training.,low,yes
CLM100288,0.1691832235917221,0,audit,confirmed,2025-05-18,Rebecca Rivera,Culture specific air morning option air.,low,yes
CLM100289,0.5199396711421389,0,manual,confirmed,2025-03-24,Jessica Chavez,Sure itself interesting have without hand describe.,low,no
CLM100290,0.2913853931549131,0,audit,pending,2025-04-14,Scott Casey,Land sit page all even though chair.,low,yes
CLM100291,0.10481619259546138,0,system,pending,2025-02-18,Amber Harper,Woman assume box detail Mr window.,high,yes
CLM100292,0.705019670302002,0,manual,pending,2024-08-21,John Garner,Economy energy yeah fire vote city responsibility.,medium,no
CLM100293,0.4980898326013464,0,audit,cleared,2025-01-27,Tiffany Carey,Trade event room brother hospital mean.,high,yes
CLM100294,0.955718688319397,0,system,pending,2024-11-14,Mr. Jason Cohen,See else today land even.,medium,yes
CLM100295,0.9587535354806769,0,system,pending,2025-06-28,Steven Harmon,Picture evening operation make case allow article development.,low,yes
CLM100296,0.7043971048278775,0,system,pending,2024-07-21,Marie Burke,Ok beyond Democrat financial more.,medium,yes
CLM100297,0.9930328123953204,0,manual,confirmed,2025-06-13,Miranda Galloway MD,Head keep easy service.,low,yes
CLM100298,0.15773774814325925,0,audit,cleared,2025-04-23,William Perez,They until memory address present personal.,low,yes
CLM100299,0.7693408156642493,0,system,confirmed,2025-04-27,Carlos Dominguez,Hot foreign what.,medium,yes
CLM100300,0.13672312334816317,0,audit,confirmed,2025-07-13,Claudia Mcfarland,Goal least type go prepare against scene.,high,no
CLM100301,0.15255563648762072,0,system,pending,2024-09-13,Tracy Riley,No reduce care hope close.,high,yes
CLM100302,0.8764658749106763,0,system,cleared,2025-05-27,Joel Clay,Best event peace.,low,no
CLM100303,0.06954295512878717,0,manual,confirmed,2024-10-16,Donna Hammond,Number she white number.,high,yes
CLM100304,0.885629082058791,0,system,cleared,2025-01-22,Kelly Mueller,Method beautiful recently off any.,high,yes
CLM100305,0.9743186823331744,0,system,pending,2024-09-30,Melissa Holt,Admit development board.,medium,yes
CLM100306,0.11136423331316503,1,system,cleared,2024-12-17,Rachel Jordan,Small home audience organization.,medium,yes
CLM100307,0.7989026314647487,0,audit,cleared,2025-05-23,Mr. Christopher Cantrell,Door beautiful fear create sometimes approach.,high,yes
CLM100308,0.668516259201279,0,audit,cleared,2024-08-31,Brandon White,Finally reveal short bank subject.,low,no
CLM100309,0.003804100257349119,0,system,cleared,2025-07-17,Stephanie Hines,Performance life professional.,high,yes
CLM100310,0.6922353397399387,0,manual,confirmed,2024-09-07,Pamela Gaines,Town policy it almost must increase might.,low,no
CLM100311,0.7462767506385308,0,manual,cleared,2025-07-12,Scott Gomez,Source these year camera let school he its.,high,yes
CLM100312,0.6138357262283007,0,system,confirmed,2025-05-19,Mrs. Nichole Thompson,Card run particular onto.,high,yes
CLM100313,0.5886525206216605,0,audit,pending,2025-04-05,Sydney Thompson,Receive long clearly central federal.,medium,no
CLM100314,0.5129135840364722,0,audit,confirmed,2024-11-28,Emily Houston,Bill give name I way wrong beyond single.,medium,no
CLM100315,0.6228620856679179,0,system,confirmed,2025-04-22,Lori Browning,Almost available approach her past force.,medium,yes
CLM100316,0.09777334822272787,0,system,cleared,2025-05-23,Nancy Pope,Fly place activity girl.,low,no
CLM100317,0.6832489844196956,0,manual,cleared,2025-01-08,Alexander Russo,Key choose head half name could.,high,no
CLM100318,0.4569651194310935,0,audit,confirmed,2025-01-06,Julia Chambers,Water if wall wife.,low,yes
CLM100319,0.16770568062996816,0,system,cleared,2024-09-22,Penny Jennings,Board box drug field go approach.,high,no
CLM100320,0.3850783098544278,0,manual,cleared,2025-01-17,Brenda Powers,Form watch bar begin.,low,yes
CLM100321,0.8905858708231261,0,manual,confirmed,2025-05-24,Carla Duarte,Wide establish break own similar money amount.,high,no
CLM100322,0.5396125960167621,0,manual,confirmed,2025-01-14,Beth Ramos,Case student finally game force step democratic.,medium,no
CLM100323,0.24931036078451807,0,audit,cleared,2025-04-01,Jessica Ochoa,Spring shake what director.,high,no
CLM100324,0.2135495418431641,0,system,cleared,2025-05-15,Joy Ayers,Program fire peace.,low,yes
CLM100325,0.7029513295120263,0,system,cleared,2025-06-07,Danielle Gaines,Protect certain film office million.,medium,yes
CLM100326,0.36379322528543023,0,system,pending,2025-05-24,Patricia Ortiz,Anything however life quite school majority score.,low,no
CLM100327,0.3111786403990272,0,manual,cleared,2025-07-15,Wendy Cooper,Actually but hand gun.,low,no
CLM100328,0.7141520951937019,0,audit,pending,2024-07-30,Randall Peterson,Contain only long local fast mouth environmental.,high,no
CLM100329,0.9884888217104636,0,manual,cleared,2024-11-26,William Jackson,Car expect easy TV almost age.,high,no
CLM100330,0.5997932781603977,0,system,confirmed,2025-02-17,Brian Conley,Day use Republican throughout.,medium,yes
CLM100331,0.8690329922621232,0,audit,pending,2024-10-06,Andrew Palmer,Example like nice manage.,high,no
CLM100332,0.9917320923049584,0,system,pending,2025-06-07,Joseph Hubbard,Size community activity marriage others.,medium,no
CLM100333,0.49421509340349634,0,manual,pending,2025-01-29,Daniel Smith,Hit thank both.,medium,yes
CLM100334,0.30164526645347955,0,audit,pending,2024-09-19,Joseph Miranda,While attention morning it have office support peace.,medium,yes
CLM100335,0.5500203236523862,0,audit,confirmed,2024-11-27,Natalie Evans,Our group leg enough.,low,no
CLM100336,0.7027411991388185,0,system,cleared,2025-06-11,Robert Beltran,Huge natural support medical able capital.,medium,yes
CLM100337,0.4009752947720956,0,system,pending,2024-07-30,Anthony Smith,She white world become.,medium,yes
CLM100338,0.3240828085479206,0,audit,cleared,2025-05-15,Shannon Aguilar,Value we organization into particularly.,high,yes
CLM100339,0.4679120776956579,0,audit,confirmed,2025-05-27,Jason Fisher,Throw upon start time ask.,medium,yes
CLM100340,0.34555597558169393,0,system,cleared,2024-10-11,Shari Sullivan,Either pull strong coach food.,low,yes
CLM100341,0.6340305376187299,0,audit,pending,2025-01-22,George Grant,Particularly write use future picture significant today.,medium,no
CLM100342,0.4951408788317234,0,audit,cleared,2024-08-16,Brandi Moore,Kid even hold both news friend long.,low,no
CLM100343,0.2061845097545043,0,manual,pending,2024-07-30,Dana Norris,Trouble force executive baby.,medium,yes
CLM100344,0.6995143762932811,1,manual,pending,2024-10-04,Edgar Banks,Material suddenly kitchen be different thing region.,high,yes
CLM100345,0.6934647584527611,0,audit,confirmed,2025-02-13,Mike Davis,Into back quite let low participant answer.,medium,yes
CLM100346,0.3391256613664074,0,audit,pending,2024-09-14,Patricia Flores,Notice expert movement course.,high,no
CLM100347,0.3647762358834983,0,audit,cleared,2025-01-11,Robert Smith,South they research rule hope.,medium,no
CLM100348,0.9631558725168868,0,manual,cleared,2024-08-13,Alexis Obrien,Phone a writer head.,high,yes
CLM100349,0.9392751595894898,0,audit,confirmed,2025-04-22,Zachary Collins,Degree see role direction perform help sometimes.,medium,yes
CLM100350,0.7238558874216781,0,manual,confirmed,2024-12-08,Eric Estes,Eat least ready.,high,no
CLM100351,0.13967393925920268,0,audit,pending,2024-09-10,Katie Hutchinson,Great traditional reduce anyone.,low,no
CLM100352,0.6092910259128147,0,audit,cleared,2024-11-10,Richard Mcdonald,Treatment join hit everything trial will realize pattern.,medium,no
CLM100353,0.5697004971584777,0,system,pending,2025-05-16,Carla Coleman,Future hold free either reason.,medium,no
CLM100354,0.6240566310826541,0,system,pending,2024-10-04,Amber Wilson,Need technology next available tough.,high,no
CLM100355,0.8424468778735608,0,audit,cleared,2024-12-30,Brian Foster,Type agent newspaper century medical production least.,high,no
CLM100356,0.062298385034856296,0,manual,confirmed,2024-09-30,Kimberly Weaver,Open sport expert break actually finish.,high,no
CLM100357,0.1696693870590681,0,audit,confirmed,2024-10-19,Kayla Bender,Born table population during read.,high,yes
CLM100358,0.5129837514835601,0,system,confirmed,2025-07-15,Ray Payne,Before have would smile knowledge expect movie value.,low,yes
CLM100359,0.6512502457692162,0,system,cleared,2025-01-01,Ellen Holmes,Teacher popular many check almost building face.,low,no
CLM100360,0.26721588159041254,0,manual,cleared,2024-12-06,Christine Ramos,Character interview adult crime.,medium,no
CLM100361,0.4822218481427344,0,system,cleared,2025-05-22,Brittney Webb,Beautiful future paper part.,low,yes
CLM100362,0.6139995393447162,0,manual,confirmed,2024-09-29,Kevin Bradley,Own before five really art thing various direction.,high,yes
CLM100363,0.7262144622959826,1,audit,pending,2025-05-23,Curtis Clark,Test short before beautiful soon actually room.,high,no
CLM100364,0.0422358207135759,0,audit,cleared,2024-12-11,Samuel Holland,Family voice several always participant likely easy.,low,yes
CLM100365,0.8202325862989434,0,manual,confirmed,2025-05-19,Aaron Mcbride,Trial police upon school.,high,yes
CLM100366,0.13835815611682567,0,system,cleared,2025-03-13,Seth Morris,Building series officer on analysis medical.,low,yes
CLM100367,0.5928572631393956,1,manual,pending,2024-10-31,Jennifer Harrison,Mission politics matter federal less.,high,yes
CLM100368,0.11335874129834145,0,system,cleared,2025-05-20,Tracy Hopkins,Through meet ten strategy similar fight.,medium,no
CLM100369,0.3305711264035167,0,manual,cleared,2025-04-11,Anna Russell,Baby finish education game customer.,low,no
CLM100370,0.8815184723633663,0,manual,cleared,2025-05-26,Robert Rodriguez,Yard a for offer detail think.,high,yes
CLM100371,0.018131112297653962,0,manual,confirmed,2024-09-11,Angela Santiago,Water off wife stay.,medium,yes
CLM100372,0.7019436552911991,0,audit,confirmed,2024-07-18,Michele Mendez,Design word return create answer.,medium,yes
CLM100373,0.22852857037222485,0,audit,pending,2025-04-03,Dustin Wiley,Wear modern change still imagine.,high,no
CLM100374,0.02436402133103588,0,manual,pending,2025-05-13,Ashley Walker,He should table show media dream.,medium,no
CLM100375,0.5760387296565982,0,system,cleared,2025-02-13,John Hall,Information quickly give American fish radio ago movie.,medium,no
CLM100376,0.2242567096699314,0,manual,pending,2025-06-19,Patricia Castro,Rise reveal experience design interest brother must.,medium,no
CLM100377,0.37455105741174366,0,manual,cleared,2024-10-20,Richard Gallegos,Growth bit although which who specific economic.,medium,yes
CLM100378,0.10846039214955949,0,system,confirmed,2024-08-03,Andrew Hancock,Car behind land one mouth.,high,no
CLM100379,0.12376454871202913,0,system,pending,2025-02-20,Todd Castro MD,Involve various leg behind generation hour majority.,high,no
CLM100380,0.42797130099126945,1,manual,cleared,2024-10-03,Rebecca Cohen,Born speech happen camera.,low,no
CLM100381,0.8887776757987468,0,audit,cleared,2024-10-15,Sheila Francis,Left back focus.,medium,no
